id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates,date
1512260082981031937,"قد يراك البعض تقيا، و قد يراك آخرون مجرما، و قد يراك آخرون سيء الخلق ! و قد يراك آخرون... ويراك آخرون...! و لكن ؛ أنت أعلم بنفسك من غيرك ..السر الوحيد الذي لا يعلمه غيرك هو؛

سر علاقتك بربك ، فلا يغرك المادحون! ولا يضرك القادحون !

قال تعالى:
{بل الإنسان على نفسه بصيرة}

@RTwit_1",2022-04-08T02:44:34+00:00,ar,twitter,قناة طريق السعادة 2,@tariqalsaeada2,"اذا مررتم من هنا فصلو على الحبيب ﷺ ﴿اللهم صلي وسلم وبارك على نبينا محمد}

﴿ لا تجعل الله اهون الناظرين اليك﴾",2021-04-30T11:01:30+00:00,1028,368,1306,672,Iraq,IQ,,,,"33.0, 44.0",2022-04-08
1512177951575613441,"إن كانت النساء تستمال قلوبهن بكلمات اللطف والإعجاب في محلها فالرجال يستمالون بوهلة اهتمام ولو في غير محلها.
صدق رسول الله صلى الله عليه وسلم في قوله: ""ما تركت بعدي فتنة أضر على الرجال من النساء""
فانتبهن ولا تكن سبباً في الفتنة بالخضوع في القول فيُفتن منهم من يُفتن ولو كان تقيّاً.",2022-04-07T21:18:13+00:00,ar,twitter,مُحَمَّد السُّلطاني,@muhtadem_hk,"رُوحٌ عاَشَتْ بِالإسْلامِ حُرَّةً، ولأجلِهِ سَتَمُوتُ أبيَّةً.

المشرف على منصة @qira12a",2018-07-25T22:40:46+00:00,92,41,899,537,Iraq,IQ,,,,"33.0, 44.0",2022-04-07
1512058185346998274,اللهم قلبًا عفيفًا نقيًّا تقيًّا يخشاك سًّرا وعلانية💜.,2022-04-07T13:22:18+00:00,ar,twitter,غ,@alkgh_,"""وَأَلحِقني بِالصّالِحينَ""💖.",2016-07-24T00:40:13+00:00,181,81,9065,122,Iraq,IQ,Al Kūt,Wāsiţ,,"32.5128, 45.81817",2022-04-07
1511895902549651457,"قال ميمون بن مهران: ""لا يكون العبد تقياً حتى يكون لنفسه أشدّ محاسبة من الشريك لشريكه"".",2022-04-07T02:37:27+00:00,ar,twitter,حجي اسكندر بانكي,@AskandarBanki,أنا مسلم مسالم مع الجميع ... أرفض البذاءة في الحوار,2018-07-26T20:19:39+00:00,846,1240,4619,76264,Iraq,IQ,,,,"33.0, 44.0",2022-04-07
1511669896920256521,@jafaralaarajy @CbIBO2b3TouPqnU فدوة يخبل ابو سريوة والحلو مسوي بيكم إسهال 😂😂😂😂,2022-04-06T11:39:23+00:00,ar,twitter,salam,@salam24623183,,2020-10-07T06:43:22+00:00,183,327,3102,2878,Iraq,IQ,,,,"33.0, 44.0",2022-04-06
1510718714697687049,"@sabita225 يمكن الاثنين اضافة الى الضغط النفسي و التعب 
صبا يشبه tension
Bilateral but one side hurts more without any nausea, vomiting, photophobia, phonophobia and aura
المدة اكثر من ٤ ساعات و حتى بالنوم والراحة ساعات ميروح
اخذت براسيتول وشربت كوبين جاي وما راح بس قل
صار فترة يتكرر",2022-04-03T20:39:44+00:00,ar,twitter,.,@DermaMomlogist,"wife, mother, dermatologist-to-be",2009-08-03T17:39:43+00:00,7103,703,36454,9550,Iraq,IQ,,,,"33.0, 44.0",2022-04-03
1510650289786961929,"@husamaga @U_1899 @1l7ka @tabbalbassel مرة مرتين مو خمس مرات 
يا اخي من كثر الشمط صار عدكم اسهال مزمن وتبول لا إرادي 😂😂😂😂",2022-04-03T16:07:50+00:00,ar,twitter,Ahmed R Alhadithi,@AhmedRa88145519,رجل احلامه بسيطة,2019-05-16T11:08:32+00:00,75,342,891,150,Iraq,IQ,,,,"33.0, 44.0",2022-04-03
1509879568349474827,"المفطرات :
1- الأكل
2- الشرب
3- الجماع
4- الاستمناء
5- تعمد القيء
6- الحقنة بالمائع
7- البقاء على الجنابة
8- إيصال الغبار الغليظ إلى الحلق
9- الكذب على الله أو الرسول أو الأئمة
10- رمس الرأس في الماء ""على المشهور""
#رمضان_كريم https://t.co/Bf56wU57iH",2022-04-01T13:05:15+00:00,ar,twitter,المكتب المركزي بابل,@hilla_com,مكتب التنظيمات المركزي ، صفحة تتناول ابرز نشاطات واخبار ابناء عصائب اهل الحق في بابل,2019-09-01T13:04:55+00:00,619,5,2685,2419,Iraq,IQ,,,,"33.0, 44.0",2022-04-01
1509719204987027457,( تِلْكَ الْجَنَّةُ الَّتِي نُورِثُ مِنْ عِبَادِنَا مَنْ كَانَ تَقِيّاً ) من أول مؤهلات دخول الجنة تقوى الله عز وجل، أن يُطاع فلا يُعصى وأن يُذكر فلا يُنسى وأن يُشكر فلا يُكفر. https://t.co/k4FoPT66FT,2022-04-01T02:28:02+00:00,ar,twitter,MR 🌐,@m2urt,‏‏‏الوحده هو ان تحاول ان تفهم الاخرين وتتجاهل شعورك لاجلهم  (تغريداتي_بالاعجابات)👈 ❤👉 الريتويت لايمثلني ⚡,2013-08-23T18:25:18+00:00,2809,4769,1983,12,Iraq,IQ,,,,"33.0, 44.0",2022-04-01
1509610163430465544,@AIaaIabadi اليوم مراح تنام أوصيك خلي فلاجيل يم راسك اليوم بالليل يضربك أسهال😂,2022-03-31T19:14:44+00:00,ar,twitter,Khybar313,@sultany_hayder,الا أن حزب الله هم الغالبون ❤️,2022-02-28T05:29:29+00:00,26,216,298,283,Iraq,IQ,,,,"33.0, 44.0",2022-03-31
1509599681004941317,@2275ha كون يصير عندج اسهال اليله https://t.co/gNWpY2D3dN,2022-03-31T18:33:05+00:00,ar,twitter,عٌرأّقِيِّ أّربِعٌيِّنِيِّ,@79LzmiUqcPcnsQQ,"حٌدِوِدِيِّ تّوِيِّتّر لَلَمَتّعٌهِ
تنويه 👈 انا فحل احب الايجات",2020-01-09T20:47:24+00:00,1760,3073,14172,15256,Iraq,IQ,,,,"33.0, 44.0",2022-03-31
1509592608389144577,"قال بشر بْن الحارث رحمه الله :

لا تعبأ بكلام من يتكلم فيك
إلا أن يكــــــــون تقيــــــا،
والتقي لا يقول ما يعرف،
فكيف مــــــــــــالا يعرف.

طبقات الحنابلة [٢١٥/٢]💭🦋",2022-03-31T18:04:59+00:00,ar,twitter,رحيق الجنان 🦋 S_q_m,@2sa_ar2,"من لا يُقربك إلى الله ولو شبرا لا تحزن على فراقه!

إنما الحزن عندما تبتعد عن الرفيق الصالح الناصح الذي ما إن رآك تميلُ أخذ بيدك وعدّلك 🔗🦋",2021-11-21T03:27:00+00:00,1301,708,989,2473,Iraq,IQ,,,,"33.0, 44.0",2022-03-31
1509582217273651200,"المفطرات متعمدا
 ١:الأكل والشرب.  
٢: الكذب على الله ورسوله وأهل بيته عليهم السلام. 
٣: الجماع والجنابة .
٤: القيء 
٥: ادخال الغبار والدخان الغليظين في الحلق .
٦: البقاء على الجنابة حتى طلوع الفجر. 
٧: الإحتقان بالماء والمائعات .
🤲🏻وفقنا الله وإياكم لصيام شهر رمضان المبارك وقيامه https://t.co/BzD0alPLTM",2022-03-31T17:23:41+00:00,ar,twitter,أستاذ محمد شاكر,@mohamed2000734,مدير مدرسة نور القائم ع الابتدائية,2016-02-24T10:22:33+00:00,308,304,1038,1274,Iraq,IQ,,,,"33.0, 44.0",2022-03-31
1509541228425232400,نحن قد نرى إنساناً تقياً قد بح صوته في الدعوة إلى العدل والصلاح، فنحسبه عادلاً في صميم طبيعته. وهذا خطأ. إنه يدعو إلى العدل لأنه مظلوم، ولو كان ظالماً لصار يدعو إلى الصوم والصلاة !!,2022-03-31T14:40:49+00:00,ar,twitter,Haider Aljanabi,@t8__k,,2020-06-12T23:12:38+00:00,351,847,67,13,Iraq,IQ,,,,"33.0, 44.0",2022-03-31
1509303085998428163,@ArwaGhazia نقيا تقيا,2022-03-30T22:54:31+00:00,ar,twitter,ثامر الدليمي,@qQOuJ6ne2BPpAd4,‏‏‏‏أدارة المؤسسات الأعلامية,2020-01-14T13:47:51+00:00,3860,3684,22762,121304,Iraq,IQ,,,,"33.0, 44.0",2022-03-30
1509223892661030916,اللهُم قلباً سلمياً ، عفيفاً ، تقياً ، نقياً ، يخشاك سراً وعلانية,2022-03-30T17:39:50+00:00,ar,twitter,زيّنب عقيل,@zaiinabaqeel,,2022-01-07T22:08:01+00:00,43,218,225,961,Iraq,IQ,,,,"33.0, 44.0",2022-03-30
1509136693605056514,"المفطرات :
1- الأكل
2- الشرب
3- الجماع
4- الاستمناء
5- تعمد القيء
6- الحقنة بالمائع
7- البقاء على الجنابة
8- إيصال الغبار الغليظ إلى الحلق
9- الكذب على الله أو الرسول أو الأئمة
10- رمس الرأس في الماء ""على المشهور""
#رمضان_كريم",2022-03-30T11:53:20+00:00,ar,twitter,علاء العابدي,@Alaalabdy20,‏قال أمير المؤمنين علي عليه السلام: النَّاسُ ثَلَاثَةٌ: عَالِمٌ رَبَّانِيٌّ، وَ مُتَعَلِّمٌ عَلَى سَبِيلِ نَجَاةٍ، وَ هَمَجٌ رَعَاعٌ أَتْبَاعُ كُلِّ نَاعِقٍ،,2020-03-31T23:23:05+00:00,2758,2542,3255,11055,Iraq,IQ,,,,"33.0, 44.0",2022-03-30
1509078064180961291,"المفطرات :
1- الأكل
2- الشرب
3- الجماع
4- الاستمناء
5- تعمد القيء
6- الحقنة بالمائع
7- البقاء على الجنابة
8- إيصال الغبار الغليظ إلى الحلق
9- الكذب على الله أو الرسول أو الأئمة
10- رمس الرأس في الماء ""على المشهور""",2022-03-30T08:00:22+00:00,ar,twitter,الأستاذ خليفة شهيد,@Khalifa1_996,حاصل على شهادة البكلوريوس في الأقتصاد📊📈_ أعمل كتدريسي لدى تربية ذي قار💼👔 _ احب قراءة الكتب📚 للخروج من روتين الحياة الممل♻️. ﴿الحمدالله دائماً وأبدا🙏💚﴾,2017-12-31T14:09:06+00:00,45,74,1933,4217,Iraq,IQ,,,,"33.0, 44.0",2022-03-30
1509059097160728580,"في الاربعاء اربع: 
١_لانصاب
٢_لا ريبر
٣_ ضغط 
٤_ اسهال دموي 
#الثلث_صار_ثلث_ونص 💪✌",2022-03-30T06:45:00+00:00,ar,twitter,حجي راضي,@ULfR57TRXMEjo2x,الوقوف على الحياد هو نصرة للباطل على الحق..,2021-05-08T18:30:31+00:00,3492,5000,29916,118287,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-03-30
1508949876016623617,"@meQdisi @aiyaan90 محد عنده حبوب قبض يكلك صاير عدهم اسهال من يوم الاثنين لحد الان
😁😁😁😁😁😁😁😁😁😁😁
#الطاهره_صابرين_نيوز",2022-03-29T23:31:00+00:00,ar,twitter,Ameer,@Ameer59788868,العراق,2020-06-14T17:24:14+00:00,66,231,565,1464,Iraq,IQ,,,,"33.0, 44.0",2022-03-29
1508764688925999112,@AhmedJohi1 @CryBrO8KS7IVrTs ضربه اسهال ولازم علاجه يم طحنون..,2022-03-29T11:15:07+00:00,ar,twitter,علي العراقي,@lyalraq76553785,عراقي ولائي لوطن بدون حدود مصطنعه...,2022-01-25T19:10:28+00:00,156,296,2249,1430,Iraq,IQ,,,,"33.0, 44.0",2022-03-29
1508721302722514947,@orchid__90 التفسير الوحيد لوجه كاظم انه عنده اسهال ومحصور وبنفس الوقت عنده زكام ويخاف يكح,2022-03-29T08:22:43+00:00,ar,twitter,Ahmed R Alhadithi,@AhmedRa88145519,رجل احلامه بسيطة,2019-05-16T11:08:32+00:00,75,342,891,150,Iraq,IQ,,,,"33.0, 44.0",2022-03-29
1508520431174705152,نحن قد نرى إنساناً تقياً قد بحّ صوته في الدعوة إلى العدل والصلاح، فنحسبه عادلاً في صميم طبيعته. وهذا خطأ. إنّه يدعو إلى العدل لأنّه مظلوم، ولو كان ظالماً لصار يدعو إلى الصوم والصلاة.,2022-03-28T19:04:32+00:00,ar,twitter,ہـ٨ــ ـــ❥ــہ,@Yehia1k,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏رئيس جمهورية العراق مع وقف التنفيذ

نوعا ما ناشط سياسي ثوري ولائي ل تشرين يساري
ذيل اطلع خارج تويتي",2020-11-11T09:28:27+00:00,2283,1128,7881,5565,Iraq,IQ,,,,"33.0, 44.0",2022-03-28
1508514627973529614,نحن قد نرى إنساناً تقياً قد بحّ صوته في الدعوة إلى العدل والصلاح، فنحسبه عادلاً في صميم طبيعته. وهذا خطأ. إنّه يدعو إلى العدل لأنّه مظلوم، ولو كان ظالماً لصار يدعو إلى الصوم والصلاة.,2022-03-28T18:41:28+00:00,ar,twitter,𝕐𝕖𝕙𝕪𝕒. 𝔸𝕃_𝕂𝕙𝕒𝕫𝕒𝕝𝕚,@yehia1y0,الفكرة السياسية,2020-01-23T20:14:06+00:00,6446,292,21890,19132,Iraq,IQ,,,,"33.0, 44.0",2022-03-28
1508192519015878657,اللهم قلباً سليماً عفيفاً تقياً نقياً يخشاك سراً وعلانية .💚🤍 https://t.co/yp01MVPknm,2022-03-27T21:21:32+00:00,ar,twitter,Raghd Ali,@ph_raghdali,"Warriors in the darkness of no light.

   university of Mousl 

  college of pharmacy.",2020-03-30T11:16:37+00:00,427,571,2451,6585,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1508173330964176904,@u5DGtT39rWkghQC لا الي امبين عليه عندة اسهال اجلكم الله.,2022-03-27T20:05:17+00:00,ar,twitter,عباس العراقي,@Mark647652922,صدري وافتخر ولما يعجبة ينتحررررر,2022-01-08T18:49:09+00:00,593,837,4000,4245,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1508143961575202822,@DVu4x @Qais_alkhazali وجهك مال فواتح ليش تخربه بلتويتر بخت السيد اسوي عندك إسهال حاد و٢٤ ساعة كاعد بلمرافق وماتكدر حتى تفتح حلكك,2022-03-27T18:08:35+00:00,ar,twitter,الصيدلاني وسام,@wissamm1981,لاتشكو للناس جرحا انت صاحبه لايؤلم الجرح الا من بيه الما,2021-01-22T03:42:23+00:00,15,53,33,96,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1508062000110358528,"نحن قد نرى إنساناً تقياً قد بحّ صوته في الدعوة إلى العدل والصلاح، فنحسبه عادلاً في صميم طبيعته. وهذا خطأ. إنّه يدعو إلى العدل لأنّه مظلوم، ولو كان ظالماً لصار يدعو إلى الصوم والصلاة.

- د. علي الوردي.",2022-03-27T12:42:53+00:00,ar,twitter,Q-Al-iraqi,@crownkut,"عراقي مُولود و ساكن به ، لا أمتلك غير جنسية، ابحث عن عراق مدني، علماني، حر
 Just Engineer",2009-12-24T18:42:26+00:00,1103,1013,19215,19178,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1508045253580046342,#إليك_أخي كن #شاباً تقيأ غاضا بصرك، تتحدث عن عفتك المخدرات في خدورها..,2022-03-27T11:36:21+00:00,ar,twitter,محمد باقر,@mohmed_qr,يا مولاي  ياصاحب  الزمان ادركني,2017-01-08T14:24:00+00:00,6870,5159,139162,123100,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1508013627797823491,"نحن قد نرى إنساناً تقياً قد بحّ صوته في الدعوة إلى العدل والصلاح، فنحسبه عادلاً في صميم طبيعته. وهذا خطأ. إنّه يدعو إلى العدل لأنّه مظلوم، ولو كان ظالماً لصار يدعو إلى الصوم والصلاة.
ْ
- د. علي الوردي.",2022-03-27T09:30:41+00:00,ar,twitter,علي الوردي,@ali_allwardi,علي حسين محسن الوردي، عالم إجتماع عراقي، أُسْتاذ ومؤرخ. ١٩١٣-١٩٩٥,2016-05-27T18:45:35+00:00,73946,16,1725,6743,Iraq,IQ,,,,"33.0, 44.0",2022-03-27
1507790842278391813,@ahmedalbasheer1 طگهم اسهال مفاجىء خطية لان بطونهم شبعت حرام,2022-03-26T18:45:24+00:00,ar,twitter,Hadia Sabeeh,@Elegantchavacte,كلما مرت السنوات انخفض عدد الذين أستطيع التفاهم معهم ربما يأتي يوم لن أجد شخصاً أتحدث إليه .,2020-10-05T10:11:03+00:00,130,154,1672,20823,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-03-26
1507767740563607553,@emad_bajalan أكيد حاليا نايم وضاربك أسهال من الصدمة🤣,2022-03-26T17:13:36+00:00,ar,twitter,Khybar313,@sultany_hayder,الا أن حزب الله هم الغالبون ❤️,2022-02-28T05:29:29+00:00,26,216,298,283,Iraq,IQ,,,,"33.0, 44.0",2022-03-26
1507710561508859904,@mashanaljabouri كم نائب يمر بوعكه صحيه الأن ولديه أسهال حاد ياترئ,2022-03-26T13:26:24+00:00,ar,twitter,عمار ألعسل,@yobrMpwmRQEaEFM,وإن حاصروك من كل صوبٍ بأنياب غدر ومكر الرجال فلا تنحني ومُت واقفاً⚔️,2020-12-25T11:51:39+00:00,31,236,211,136,Iraq,IQ,,,,"33.0, 44.0",2022-03-26
1507702864109608961,@Mohamed_750i 😂 طكهم اسهال ابو الكلاوات,2022-03-26T12:55:49+00:00,ar,twitter,MOHAMMED SPORT,@M_1_9_9_7M,"اللهم احفظ العراق وشعبه وكل من وضع الئ ريتويت ولوف 
عاشق للرياضة",2020-03-02T11:56:38+00:00,23,45,2262,6662,Iraq,IQ,,,,"33.0, 44.0",2022-03-26
